utt_id	wav	dur_s	peak	sr	status	flags	text_olchiki
train_santalimale_05012	train_santalimale_05012.wav	6.09	0.794	48000	PASS	-	ᱨᱩᱣᱟᱹ ᱵᱟᱰᱚᱝ ᱠᱚᱢᱚᱜᱼᱟ ᱠᱟᱱ ᱠᱷᱟᱹᱛᱤᱨ ᱵᱷᱟᱜᱮ ᱧᱚᱜᱼᱟ ᱰᱚᱠᱴᱚᱨ ᱴᱷᱮᱱ ᱠᱤᱱ ᱧᱮᱞ ᱚᱪᱚ ᱠᱮᱫᱮᱭᱟ।
train_santalimale_05013	train_santalimale_05013.wav	5.66	0.794	48000	PASS	-	ᱨᱚᱜ ᱫᱚᱭ ᱧᱟᱢᱮᱱᱟ, ᱨᱟᱡ ᱨᱚᱜ! ᱟᱹᱰᱤ ᱵᱷᱟᱵᱱᱟ ᱟᱨ ᱵᱚᱛᱚᱨ ᱨᱮᱭᱟᱜᱼᱟ ᱠᱟᱛᱷᱟ।
train_santalimale_05014	train_santalimale_05014.wav	5.50	0.794	48000	PASS	-	ᱰᱚᱠᱴᱚᱨ ᱫᱚᱭ ᱢᱮᱛᱟᱜᱼᱟ ᱠᱚᱚ, ᱵᱷᱟᱵᱱᱟ ᱟᱨ ᱵᱚᱛᱚᱨᱚᱜᱼᱟ ᱨᱮᱭᱟᱜᱼᱟ ᱠᱟᱛᱷᱟ ᱫᱚ ᱵᱟᱝ ᱠᱟᱱᱟ।
train_santalimale_05015	train_santalimale_05015.wav	7.48	0.794	48000	PASS	-	ᱛᱩᱨᱩᱭ, ᱮᱭᱟᱭ ᱪᱟᱸᱫᱚ ᱢᱤᱫᱼᱟ ᱛᱟᱞᱟᱣ ᱨᱟᱱ ᱡᱚᱢ ᱞᱮᱠᱷᱟᱱ ᱱᱚᱟ ᱨᱚᱜ ᱫᱚ ᱨᱮᱦᱮᱫᱼᱟ ᱠᱷᱚᱱ ᱪᱟᱵᱟ ᱩᱛᱟᱹᱨᱚᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_05016	train_santalimale_05016.wav	5.57	0.794	48000	PASS	-	ᱮᱱ ᱨᱮᱦᱚᱸ ᱦᱟᱱᱦᱟᱨ ᱛᱮᱫᱼᱟ ᱟᱜᱼᱟ ᱢᱚᱱᱮ ᱨᱮ ᱢᱟᱨᱮ ᱫᱤᱥᱚ-ᱦᱩᱫᱤᱥ ᱜᱮ ᱟᱹᱝᱚᱠᱩᱨᱮᱱᱟ।
train_santalimale_05017	train_santalimale_05017.wav	3.31	0.794	48000	PASS	-	ᱟᱞᱮ ᱡᱟᱣᱟᱸᱭ ᱫᱚ ᱨᱟᱡ ᱨᱚᱜ ᱧᱟᱢ ᱠᱮᱫᱮᱭᱟ।
train_santalimale_05018	train_santalimale_05018.wav	3.19	0.794	48000	PASS	-	ᱩᱱᱠᱚᱣᱟᱜᱼᱟ ᱛᱚ ᱡᱟᱝ ᱨᱮ ᱵᱟᱹᱱᱩᱜᱼᱟ ᱟ।
train_santalimale_05019	train_santalimale_05019.wav	5.94	0.794	48000	PASS	-	ᱪᱚ ᱢᱮᱱᱟᱜᱼᱟ ᱛᱟᱠᱚ ᱜᱮᱪᱚ ᱚᱠᱚᱭ ᱩᱱᱟᱹᱜᱼᱟ ᱠᱷᱚᱡᱚ-ᱛᱚᱞᱟᱥ ᱟᱨ ᱥᱩᱴᱤᱠ ᱫᱚᱭ ᱦᱟᱛᱟᱣ ᱞᱮᱫᱟ?
train_santalimale_05020	train_santalimale_05020.wav	5.72	0.794	48000	PASS	-	ᱟᱨ ᱵᱟᱝᱠᱷᱟᱱ ᱠᱷᱟᱹᱴᱤ ᱜᱮ ᱩᱱᱤ ᱛᱷᱟᱯᱚᱱ ᱵᱚᱝᱜᱟ ᱜᱮ ᱱᱚᱟ ᱨᱚᱜ ᱫᱚᱭ ᱮᱡᱼᱟ ᱟᱫᱮᱭᱟ।
train_santalimale_05021	train_santalimale_05021.wav	4.45	0.794	48000	PASS	-	ᱟᱹᱰᱤ ᱵᱷᱟᱵᱱᱟ ᱞᱟᱜᱟᱣᱟᱫᱼᱟ ᱠᱤᱱᱟᱹ, ᱥᱟᱹᱢᱩ ᱦᱟᱱᱦᱟᱨ ᱛᱮᱫᱼᱟ ᱛᱟᱹᱠᱤᱱ ᱫᱚ।
train_santalimale_05022	train_santalimale_05022.wav	4.67	0.794	48000	PASS	-	ᱟᱹᱰᱤ ᱜᱮ ᱞᱟᱡᱟᱣ ᱟᱨ ᱚᱯᱚᱢᱟᱱᱚᱜᱼᱟ ᱞᱮᱠᱟ ᱦᱚᱸᱠᱤᱱ ᱟᱤᱠᱟᱹᱣᱟ।
train_santalimale_05023	train_santalimale_05023.wav	7.95	0.794	48000	PASS	-	ᱦᱩᱫᱤᱥᱟᱠᱤᱱ ᱦᱚᱲ ᱠᱚᱠᱚ ᱵᱟᱰᱟᱭ ᱠᱮᱫᱟ ᱵᱟᱠᱚ ᱢᱮᱱᱟ ᱨᱚᱜ ᱡᱟᱣᱟᱸᱭ ᱛᱟᱹᱠᱤᱱ, ᱩᱱᱤ ᱴᱷᱮᱱ ᱜᱮᱠᱚ ᱠᱚᱞᱮ ᱠᱟᱱᱟ।
train_santalimale_05024	train_santalimale_05024.wav	3.85	0.794	48000	PASS	-	ᱱᱚᱟ ᱠᱚᱜᱮ ᱦᱟᱱᱦᱟᱨ ᱛᱮᱫᱼᱟ ᱫᱚᱭ ᱞᱟᱡᱟᱣ ᱵᱚᱛᱚᱨᱟᱫᱟ।
train_santalimale_05025	train_santalimale_05025.wav	6.29	0.794	48000	PASS	-	ᱢᱟᱹᱱᱢᱤ ᱞᱮᱠᱟᱛᱮ ᱢᱟᱹᱱᱢᱤᱭᱟᱜᱼᱟ ᱫᱩᱠ ᱦᱟᱞᱟᱠ ᱨᱮᱱ ᱚᱣᱟᱨᱤᱥ ᱫᱚ ᱵᱟᱭ ᱛᱮᱝᱜᱚ ᱞᱮᱱᱟ।
train_santalimale_05026	train_santalimale_05026.wav	4.14	0.794	48000	PASS	-	ᱟᱡᱼᱟ ᱡᱩᱨᱤᱛᱛᱮᱫᱼᱟ ᱦᱚᱸ ᱮᱸᱜᱟᱛ ᱜᱚᱭᱚᱱ ᱜᱮᱭ ᱯᱟᱧᱡᱟ ᱠᱮᱫᱟ।
train_santalimale_05027	train_santalimale_05027.wav	10.99	0.794	48000	PASS	-	ᱫᱤᱥᱟᱹ ᱦᱩᱫᱤᱥᱟᱱ ᱦᱚᱲ ᱪᱮᱫᱼᱟ ᱚᱫᱤᱥᱟᱹ ᱨᱮᱭ ᱦᱟᱸᱰᱟᱜᱼᱟ ᱛᱚᱦᱚᱫᱼᱟ ᱮᱱ ᱛᱮᱭ ᱱᱤᱨᱢᱟᱭᱟ ᱮᱱᱟᱭ ᱟᱡᱼᱟ ᱡᱟᱣᱟᱸᱭ ᱪᱮᱛᱟᱱ ᱚᱱᱟ ᱫᱚ ᱥᱟᱹᱢᱩ ᱨᱤᱱᱤᱡᱼᱟ ᱜᱮᱭ ᱞᱟᱹᱤ ᱫᱟᱲᱮᱭᱟᱜᱼᱟᱟ।
train_santalimale_05028	train_santalimale_05028.wav	4.72	0.794	48000	PASS	-	ᱢᱤᱫᱼᱟ ᱫᱤᱱ ᱥᱟᱹᱢᱩ ᱢᱟᱢᱚ ᱦᱚᱧᱦᱟᱨᱛᱮᱫᱼᱟ ᱦᱤᱨᱤ ᱢᱮᱱᱛᱮᱭ ᱦᱮᱡᱼᱟ ᱞᱮᱱᱟ।
train_santalimale_05029	train_santalimale_05029.wav	3.93	0.794	48000	PASS	-	ᱩᱱᱤ ᱫᱚ ᱦᱟᱱᱦᱟᱨ ᱛᱮᱫᱼᱟ ᱠᱷᱚᱱ ᱫᱚᱭ ᱠᱟᱹᱴᱤᱡᱼᱟ ᱜᱮᱭᱟ।
train_santalimale_05030	train_santalimale_05030.wav	5.53	0.794	48000	PASS	-	ᱚᱱᱟ ᱤᱭᱟᱹᱛᱮ ᱥᱟᱹᱢᱩ ᱦᱟᱱᱦᱟᱨᱚ-ᱦᱚᱧᱦᱟᱨ ᱫᱚ ᱩᱱᱤ ᱨᱮᱱ ᱫᱤᱫᱤ ᱛᱮᱭᱟᱝ ᱠᱤᱱ ᱦᱚᱭᱚᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_05031	train_santalimale_05031.wav	6.89	0.794	48000	PASS	-	ᱜᱟᱞᱢᱟᱨᱟᱣ ᱜᱟᱞᱢᱟᱨᱟᱣ ᱛᱮ ᱟᱠᱚ ᱫᱤᱫᱤ ᱛᱮᱧᱟ ᱟᱹᱰᱤ ᱜᱚᱴᱮᱱ ᱠᱟᱛᱷᱟ ᱠᱚᱠᱚ ᱜᱟᱯᱟᱞᱢᱟᱨᱟᱣ ᱠᱮᱫᱼᱟ ᱟ।
train_santalimale_05032	train_santalimale_05032.wav	10.11	0.794	48000	PASS	-	ᱪᱮᱞᱮᱫᱼᱟ ᱱᱚᱟ ᱜᱟᱞᱢᱟᱨᱟᱣ ᱨᱮᱜᱮ ᱥᱟᱹᱢᱩ ᱵᱟᱝ ᱨᱟᱱ ᱚᱪᱚᱭᱮ ᱟᱨ ᱩᱱᱤ ᱴᱷᱮᱱ ᱦᱚᱯᱚᱱ ᱮᱨᱟ ᱵᱟᱝ ᱠᱩᱞᱤ ᱨᱮᱭᱟᱜᱼᱟ ᱠᱟᱛᱷᱟ ᱦᱚᱸᱠᱚ ᱜᱟᱞᱢᱟᱨᱟᱣ ᱜᱚᱴᱟ ᱠᱮᱫᱟ।
train_santalimale_05033	train_santalimale_05033.wav	6.12	0.794	48000	PASS	-	ᱚᱱᱟ ᱤᱭᱟᱹᱛᱮᱜᱮ ᱢᱚᱧᱡ ᱨᱚᱲ ᱵᱮᱣᱦᱟᱨ ᱜᱟᱞᱢᱟᱨᱟᱣ ᱦᱚᱸ ᱦᱟᱹᱸᱨᱚᱥᱩᱸᱰ ᱦᱟᱯᱮᱭᱮᱱᱟ।
train_santalimale_05034	train_santalimale_05034.wav	7.26	0.794	48000	PASS	-	ᱢᱤᱨᱩ ᱪᱮᱸᱰᱮᱸ ᱨᱟᱦᱟ ᱟᱨ ᱠᱚᱭᱮᱞ ᱪᱮᱸᱰᱮᱸ ᱟᱲᱟᱝ ᱦᱚᱸ ᱠᱟᱹᱸᱦᱩ ᱟᱲᱟᱝ ᱞᱮᱠᱟ ᱠᱟᱸᱣᱚ-ᱠᱟᱸᱣ, ᱜᱷᱟᱸᱣᱚ-ᱜᱷᱟᱸᱣ ᱮᱱᱟ।
train_santalimale_05035	train_santalimale_05035.wav	8.86	0.794	48000	PASS	-	ᱱᱚᱟ ᱟᱲᱟᱝ ᱜᱮ ᱥᱟᱹᱢᱩᱣᱟᱜᱼᱟ ᱦᱟᱥᱚ ᱫᱚᱨᱚᱫᱤᱭᱟᱹ ᱡᱤᱣᱤ ᱦᱚᱲᱢᱚ ᱠᱚᱲᱟᱹᱢ ᱫᱷᱟᱠᱚ-ᱫᱷᱟᱠᱟᱣ ᱫᱚ ᱟᱨ ᱜᱮᱭ ᱵᱟᱹᱸᱲᱛᱤ ᱠᱮᱫᱼᱟ ᱛᱟᱭᱟ।
train_santalimale_05036	train_santalimale_05036.wav	3.30	0.794	48000	PASS	-	ᱱᱟᱹᱤᱦᱟᱹᱨ ᱨᱮ ᱛᱟᱦᱮᱸᱱ ᱵᱟᱝ ᱥᱟᱱᱟᱭᱮᱭᱟ।
train_santalimale_05037	train_santalimale_05037.wav	7.51	0.794	48000	PASS	-	ᱚᱱᱟ ᱠᱷᱚᱱ ᱵᱷᱟᱜᱮ ᱩᱯᱟᱹᱥ ᱛᱮ ᱛᱟᱦᱮᱸᱱ ᱟᱨ ᱵᱤᱱᱟᱹ ᱨᱟᱱ ᱨᱮᱦᱮᱫᱚᱜᱼᱟ ᱛᱮ ᱜᱚᱡᱚᱜᱼᱟ ᱜᱮ ᱵᱷᱟᱜᱮᱭᱮ ᱢᱮᱱᱟᱫᱟ।
train_santalimale_05038	train_santalimale_05038.wav	4.66	0.794	48000	PASS	-	ᱱᱚᱬᱰᱮ ᱛᱟᱦᱮᱸᱱ ᱨᱮᱫᱚ ᱨᱚᱲ ᱨᱮᱸᱜᱮᱡᱼᱟ ᱥᱟᱦᱟᱣ ᱵᱟᱦᱟᱣ ᱟᱱᱮᱡᱼᱟ ᱜᱮ।
train_santalimale_05039	train_santalimale_05039.wav	4.71	0.794	48000	PASS	-	ᱟᱠᱚᱣᱟᱜᱼᱟ ᱢᱮᱱ ᱫᱚ ᱨᱟᱱ ᱯᱷᱟᱨᱱᱟᱣ ᱠᱮᱫᱮᱭᱟᱵᱚᱱ ᱟᱫᱚ ᱪᱮᱫᱼᱟ?
train_santalimale_05040	train_santalimale_05040.wav	4.86	0.794	48000	PASS	-	ᱢᱮᱱᱠᱷᱟᱱ ᱱᱩᱭ ᱫᱚ ᱱᱚᱟ ᱠᱟᱛᱷᱟ ᱪᱮᱠᱟᱭ ᱵᱟᱰᱟᱭ ᱡᱚᱝ ᱠᱟᱱᱟ।
train_santalimale_05041	train_santalimale_05041.wav	3.95	0.794	48000	PASS	-	ᱟᱥᱚ-ᱵᱷᱚᱨᱥᱟ ᱟᱱᱛᱮ ᱠᱷᱟᱹᱛᱤᱨ ᱡᱚᱢᱟ ᱢᱮᱱᱟᱭᱟ।
train_santalimale_05042	train_santalimale_05042.wav	7.40	0.794	48000	PASS	-	ᱱᱟᱥᱮ ᱵᱟᱭ ᱵᱟᱰᱟᱭ ᱡᱚᱝ ᱠᱟᱱᱟ ᱪᱮᱫᱟᱜᱼᱟ ᱪᱮᱫᱼᱟ ᱤᱭᱟᱹᱛᱮ ᱮᱨᱟ ᱛᱤᱧᱟᱹ ᱫᱚ ᱤᱧ ᱥᱚᱛᱮᱡᱼᱟ ᱵᱷᱟᱜᱮ ᱵᱟᱭ ᱨᱚᱲ ᱮᱫᱟ।
train_santalimale_05043	train_santalimale_05043.wav	4.45	0.794	48000	PASS	-	ᱟᱨ ᱦᱟᱱᱦᱟᱨᱚ-ᱦᱚᱧᱦᱟᱨ ᱛᱟᱹᱠᱤᱱᱟᱹᱜᱼᱟ ᱨᱚᱲ ᱵᱮᱣᱦᱟᱨ ᱪᱟᱜᱼᱟ ᱡᱩᱫᱟᱹᱭᱮᱱᱟ?
train_santalimale_05044	train_santalimale_05044.wav	9.21	0.794	48000	PASS	-	ᱥᱟᱹᱢᱩ ᱦᱟᱱᱦᱟᱨᱚ-ᱦᱚᱧᱦᱟᱨᱛᱮᱫᱼᱟ ᱛᱟᱹᱠᱤᱱ ᱨᱟᱱ ᱵᱮᱥᱮ ᱨᱮᱭᱟᱜᱼᱟ ᱵᱷᱟᱨ ᱠᱤᱱ ᱜᱚᱜᱼᱟ ᱟᱠᱟᱫᱼᱟ ᱛᱮ ᱥᱟᱹᱢᱩ ᱫᱚ ᱱᱟᱹᱤᱦᱟᱹᱨ ᱨᱮ ᱱᱤᱯᱷᱤᱠᱤᱨ ᱢᱮᱱᱟᱭᱟ।
train_santalimale_05045	train_santalimale_05045.wav	9.82	0.794	48000	PASS	-	ᱢᱮᱱᱠᱷᱟᱱ ᱪᱮᱠᱟᱭ ᱵᱟᱰᱟᱭ ᱠᱟᱱᱟ ᱟᱹᱩᱨᱤ ᱨᱮᱜᱮ ᱱᱚᱟ ᱠᱟᱛᱷᱟ ᱠᱚ ᱜᱚᱴᱟᱣᱟᱠᱟᱫᱟ ᱢᱮᱱᱛᱮ ᱡᱮ ᱤᱱᱟᱹᱜᱼᱟ ᱜᱮᱵᱚᱱ ᱨᱟᱱ ᱚᱪᱚᱭᱮᱭᱟ।
train_santalimale_05046	train_santalimale_05046.wav	6.41	0.794	48000	PASS	-	ᱱᱚᱟ ᱠᱚ ᱠᱟᱛᱷᱟ ᱵᱟᱭ ᱥᱟᱦᱟᱣ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱛᱮ ᱚᱬᱰᱮ ᱠᱷᱚᱱ ᱚᱰᱚᱝᱚᱜᱼᱟ ᱨᱮᱭᱟᱜᱼᱟ ᱮ ᱜᱚᱴᱟ ᱠᱮᱫᱟ।
train_santalimale_05047	train_santalimale_05047.wav	7.02	0.794	48000	PASS	-	ᱟᱹᱠᱤᱱ ᱡᱩᱨᱤ-ᱯᱟᱹᱨᱤ ᱛᱟᱞᱟ ᱨᱮᱦᱚᱸ ᱵᱚᱜᱮ-ᱡᱩᱫᱟᱹ ᱠᱩᱯᱩᱞᱤ ᱨᱚᱯᱚᱲ ᱮᱯᱮᱢᱚ-ᱪᱟᱯᱟᱞ ᱛᱷᱩᱠᱟᱹᱢ ᱮᱱᱟ।
train_santalimale_05048	train_santalimale_05048.wav	4.70	0.794	48000	PASS	-	ᱵᱟᱨᱚ-ᱯᱮ ᱫᱤᱱ ᱠᱷᱚᱱ ᱡᱩᱨᱤᱛᱛᱮᱫᱼᱟ ᱦᱚᱸ ᱵᱟᱭ ᱨᱚᱲᱟᱹᱭ ᱠᱟᱱᱟ।
train_santalimale_05049	train_santalimale_05049.wav	6.15	0.794	48000	PASS	-	ᱫᱟᱜᱼᱟ-ᱫᱟᱠᱟ ᱥᱚᱨᱚ-ᱥᱟᱢᱟᱝ ᱢᱟ ᱵᱟᱝ ᱡᱚᱢ ᱛᱷᱟᱹᱨᱤ-ᱵᱟᱹᱴᱤ ᱦᱚᱸ ᱵᱟᱭ ᱚᱲᱚᱝ ᱛᱟᱭᱟ।
train_santalimale_05050	train_santalimale_05050.wav	5.43	0.794	48000	PASS	-	ᱨᱟᱱᱚ-ᱨᱮᱦᱮᱫᱼᱟ ᱡᱚᱢᱚ-ᱧᱩ ᱦᱚᱸ ᱛᱟᱠ ᱱᱟᱹᱯᱤᱛ ᱚᱠᱛᱮ ᱦᱟᱸᱥᱩᱨ ᱞᱚᱴᱚᱢᱮᱱᱟ।
train_santalimale_05051	train_santalimale_05051.wav	5.15	0.794	48000	PASS	-	ᱱᱚᱟ ᱠᱚ ᱫᱤᱠ ᱛᱮ ᱢᱤᱫᱼᱟ ᱫᱤᱱ ᱥᱟᱹᱢᱩ ᱫᱚ ᱩᱯᱟᱹᱥ ᱛᱮᱜᱮᱭ ᱚᱲᱚᱝᱮᱱᱟ।
train_santalimale_05052	train_santalimale_05052.wav	7.40	0.794	48000	PASS	-	ᱵᱟᱥᱠᱮᱭᱟᱜᱼᱟ ᱵᱮᱞᱟ ᱦᱤᱡᱩᱜᱼᱟ ᱮ ᱥᱟᱯᱲᱟᱹᱜᱼᱟ ᱠᱟᱱ ᱨᱮᱦᱚᱸ ᱦᱟᱱᱦᱟᱨᱛᱮᱫᱼᱟ ᱵᱟᱥᱠᱮᱭᱟᱜᱼᱟ ᱡᱚᱢ ᱛᱚᱨᱟᱭ ᱵᱟᱭ ᱢᱮᱛᱟᱭ ᱠᱟᱱᱟ।
train_santalimale_05053	train_santalimale_05053.wav	3.20	0.794	48000	PASS	-	ᱮᱨᱟᱛᱛᱮᱫᱼᱟ ᱦᱚᱸ ᱵᱟᱭ ᱯᱟᱧᱡᱟ ᱞᱮᱫᱮᱭᱟ।
train_santalimale_05054	train_santalimale_05054.wav	4.93	0.794	48000	PASS	-	ᱩᱱ ᱚᱠᱛᱮ ᱩᱱᱤ ᱫᱚ ᱵᱷᱤᱛᱨᱤ ᱚᱲᱟᱜᱼᱟ ᱧᱩᱛ ᱨᱮᱭ ᱵᱚᱞᱚ ᱦᱚᱯᱮᱭᱮᱱᱟ।
train_santalimale_05055	train_santalimale_05055.wav	4.49	0.794	48000	PASS	-	ᱨᱩᱜᱤ-ᱦᱚᱲᱢᱚ ᱩᱯᱟᱹᱥᱚ-ᱞᱟᱡᱼᱟ ᱛᱟᱲᱟᱹᱢ ᱨᱮᱭᱟᱜᱼᱟ ᱫᱟᱲᱮᱹ ᱵᱟᱹᱱᱩᱜᱼᱟ ᱛᱟᱭᱟ।
train_santalimale_05056	train_santalimale_05056.wav	5.34	0.794	48000	PASS	-	ᱮᱱᱛᱮ ᱨᱮᱦᱚᱸ ᱡᱟᱦᱟᱸ ᱞᱮᱠᱟᱛᱮ ᱡᱤᱨᱟᱹᱩ-ᱡᱤᱨᱟᱹᱩ ᱛᱮ ᱚᱲᱟᱜᱼᱟ ᱮ ᱥᱮᱴᱮᱨᱮᱱᱟ।
train_santalimale_05057	train_santalimale_05057.wav	4.49	0.794	48000	PASS	-	ᱟᱭᱢᱟ ᱫᱤᱱ ᱯᱟᱨᱚᱢᱮᱱᱟ ᱮᱱ ᱨᱮᱦᱚᱸ ᱯᱟᱧᱡᱟ ᱫᱚ ᱵᱟᱠᱚ ᱦᱮᱡᱼᱟ ᱞᱮᱱᱟ।
train_santalimale_05058	train_santalimale_05058.wav	6.20	0.794	48000	PASS	-	ᱮᱨᱟᱛᱛᱮᱫᱼᱟ ᱟᱜᱼᱟ ᱢᱚᱱ ᱦᱚᱸ ᱵᱟᱝ ᱞᱮ ᱞᱮᱱ ᱛᱟᱭᱟ, ᱨᱩᱜᱤ-ᱦᱚᱲᱢᱚ ᱚᱠᱟᱭ ᱪᱟᱞᱟᱣᱮᱱᱟ।
train_santalimale_05059	train_santalimale_05059.wav	5.28	0.794	48000	PASS	-	ᱪᱤᱴᱷᱤ ᱥᱟᱠᱟᱢ ᱦᱚᱛᱮᱫᱼᱟ ᱛᱮᱦᱚᱸ ᱡᱟᱦᱟᱸᱱ ᱟᱹᱠᱤᱱ ᱛᱟᱞᱟ ᱨᱮ ᱮᱯᱮᱢ ᱵᱟᱝ ᱦᱚᱭ ᱞᱮᱱᱟ।
train_santalimale_05060	train_santalimale_05060.wav	8.50	0.794	48000	PASS	-	ᱛᱷᱚᱲᱟᱹ ᱫᱤᱱ ᱵᱟᱫ ᱠᱟᱛᱷᱟ ᱟᱩᱡᱚᱢᱮᱱᱟ ᱵᱟᱝᱢᱟ, ᱡᱟᱣᱟᱸᱭ ᱫᱚ ᱨᱟᱱ ᱵᱮᱥ ᱚᱪᱚ ᱠᱮᱫᱮᱭᱟᱞᱮ ᱟᱨ ᱵᱤᱱᱟᱹ ᱞᱟᱹᱤ ᱛᱮᱭ ᱫᱟᱹᱲ ᱠᱮᱫᱟ।
train_santalimale_05061	train_santalimale_05061.wav	3.08	0.794	48000	PASS	-	ᱤᱱᱟᱹ ᱥᱩᱢᱩᱝ ᱫᱚ ᱵᱟᱰ ᱟᱨ ᱦᱚᱸ ᱟᱲᱟᱝᱮᱱᱟ।
train_santalimale_05062	train_santalimale_05062.wav	5.29	0.794	48000	PASS	-	ᱡᱟᱣᱟᱸᱭ ᱫᱚᱭ ᱨᱚᱜ ᱮᱱᱟ ᱠᱟᱨᱚᱱᱮᱱᱟᱭ, ᱩᱱᱤ ᱴᱷᱮᱱ ᱫᱚ ᱵᱟᱞᱮ ᱠᱚᱞᱮᱭᱟ।
train_santalimale_05063	train_santalimale_05063.wav	7.43	0.794	48000	PASS	-	ᱥᱤᱞᱚᱱᱤ ᱦᱚᱸ ᱡᱟᱹᱱᱤᱡᱼᱟ ᱨᱚᱜ ᱠᱟᱨᱚᱱ ᱮ ᱦᱤᱨᱠᱷᱟᱹᱣᱟᱜᱼᱟ ᱠᱟᱱ ᱠᱷᱟᱹᱛᱤᱨ ᱛᱮ ᱩᱱᱤ ᱴᱷᱮᱱ ᱪᱟᱞᱟᱜᱼᱟ ᱵᱟᱭ ᱨᱮᱵᱮᱱ ᱠᱟᱱᱟ।
train_santalimale_05064	train_santalimale_05064.wav	7.22	0.794	48000	PASS	-	ᱥᱟᱢᱟᱝ ᱨᱮᱦᱚᱸ ᱪᱮᱞᱮᱫᱼᱟ ᱱᱚᱝᱠᱟᱭ ᱢᱮᱛᱟᱣᱟᱫᱮ ᱛᱟᱦᱮᱸ ᱨᱚᱜᱮᱱᱟᱢ ᱠᱟᱨᱚᱱᱮᱱᱟᱢ ᱟᱢ ᱴᱷᱮᱱ ᱫᱚ ᱵᱟᱹᱧ ᱛᱟᱦᱮᱸᱱᱟ।
train_santalimale_05065	train_santalimale_05065.wav	9.33	0.794	48000	PASS	-	ᱢᱮᱱᱠᱷᱟᱱ ᱱᱟᱦᱟᱸᱜᱼᱟ ᱡᱩᱜᱨᱮᱱ ᱥᱤᱠᱷᱱᱟᱹᱛ ᱟᱠᱟᱱ ᱵᱟᱹᱦᱩ ᱱᱟᱥᱮ ᱵᱟᱰᱟᱭ ᱵᱟᱝ ᱛᱟᱢ ᱡᱮ ᱨᱟᱡ ᱨᱚᱜ ᱫᱚ ᱥᱮᱫᱟᱭ ᱞᱮᱠᱟᱱ ᱵᱚᱛᱚᱨᱟᱱᱟᱜᱼᱟ ᱨᱚᱜ ᱫᱚ ᱵᱟᱝ ᱠᱟᱱᱟ।
train_santalimale_05066	train_santalimale_05066.wav	3.40	0.794	48000	PASS	-	ᱱᱚᱟ ᱫᱚ ᱱᱤᱛ ᱦᱟᱞᱟᱝ ᱠᱟᱛᱮ ᱠᱚ ᱪᱟᱵᱟᱭᱮᱫᱟ।
train_santalimale_05067	train_santalimale_05067.wav	2.67	0.794	48000	PASS	-	ᱨᱮᱦᱮᱫᱼᱟ ᱠᱷᱚᱱ ᱪᱟᱵᱟ ᱩᱛᱟᱹᱨᱚᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_05068	train_santalimale_05068.wav	9.33	0.794	48000	PASS	-	ᱟᱢ ᱫᱚ ᱠᱷᱟᱞᱤ ᱱᱩᱭᱟᱜᱼᱟ ᱡᱤᱭᱚᱱ ᱨᱮ ᱥᱩᱞᱩᱠ ᱪᱟᱸᱫᱚ ᱞᱮᱠᱟ ᱛᱮᱨᱫᱮᱡᱼᱟ ᱢᱟᱨᱥᱟᱞ ᱠᱩᱱᱟᱹᱢᱤ ᱨᱮᱢ ᱦᱮᱡᱼᱟ ᱮᱱᱟ ᱟᱢᱵᱟᱥ ᱟᱨ ᱠᱟᱲᱟᱹᱝ ᱧᱩᱛᱟᱹᱛ ᱞᱟᱹᱜᱤᱫᱼᱟ।
train_santalimale_05069	train_santalimale_05069.wav	7.93	0.794	48000	PASS	-	ᱚᱞᱚᱜᱼᱟ ᱟᱹᱠᱤᱞ ᱦᱟᱢᱮᱴ ᱠᱟᱛᱮ ᱢᱟᱛᱠᱚᱢᱚ-ᱠᱷᱩᱬᱴᱤ ᱥᱟᱨᱡᱚᱢᱚ-ᱠᱷᱩᱬᱴᱤ ᱨᱮᱭᱟᱜᱼᱟ ᱢᱟᱱᱚ-ᱢᱟᱱᱚᱛ ᱚᱠᱚᱨᱮᱢ ᱩᱤᱦᱟᱹᱨ ᱛᱤᱭᱟᱹᱜᱼᱟ ᱞᱮᱫᱟ?
train_santalimale_05070	train_santalimale_05070.wav	8.73	0.794	48000	PASS	-	ᱫᱤᱥᱟᱹᱢ ᱯᱮᱲᱟᱹ ᱢᱟᱡᱷᱤ-ᱢᱟᱯᱟᱧᱡᱷᱤ, ᱪᱟᱸᱫᱚ-ᱤᱯᱤᱞ ᱠᱚᱠᱚ ᱥᱟᱹᱠᱷᱤ ᱞᱮᱱ, ᱫᱷᱩᱰᱤ ᱛᱮ ᱡᱚᱛᱚᱢ ᱮᱨ ᱞᱚᱥᱚᱯᱚᱬᱲᱚ ᱠᱮᱫᱼᱟ ᱠᱚᱟ।
