विद्यालय में चालीस चार घोड़ा हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱜᱷᱚᱲᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.25(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱳᱱ ᱜᱚᱴᱟᱝ ᱜᱷᱳᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:चंडीगढ़ में चौदह घोड़े हैं।)
विद्यालय में बीस सात गाय हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱜᱟᱭ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.27(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ 27 ᱜᱚᱴᱟᱝ ᱜᱳᱣ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.50(model:गाँव में सात महिला गायक हैं।)
मेज़ पर सत्तर साँप हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱮᱭᱟᱭ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱥᱟᱸᱯ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱥᱟᱯ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:टेबल पर सात दस सांप हैं।)
मेज़ पर दस मेज़ हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:टेबल पर दस टेबल हैं।)
विद्यालय में दो चाँद हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱪᱟᱸᱫᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.15(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱵᱟᱨᱭᱟ ᱪᱚᱱᱫᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:चंडीगढ़ में दो महीने हैं।)
मेज़ पर चालीस आठ पेंसिल हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:टेबल पर चार-आठ पेंसिल हैं।)
मेज़ पर चालीस नौ अक्षर हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱚᱠᱷᱚᱨ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.35(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.50(model:तालिका में चार नौ अक्षर हैं।)
वह एक आदमी है।	ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫ ᱦᱚᱲ ᱠᱟᱱᱟ।	hi2sat_f1=0.60(model:ᱩᱱᱤ ᱫᱚ ᱢᱤᱫ ᱦᱚᱲ ᱾); sat2hi_f1=0.50(model:यह एक व्यक्ति है।)
मेरे पास चालीस पाँच पेन हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	sat2hi_f1=0.55(model:मेरे पास चार-पचास पैन हैं।)
विद्यालय में पाँच बकरी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱵᱚᱠᱨᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱵᱟᱠᱩ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:चंडीगढ़ में पाँच बकरियाँ हैं।)
मेज़ पर चालीस नौ कुत्ता हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱦᱚᱨᱚᱜ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.42(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱱᱟᱶᱟᱱ ᱜᱳᱲᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.50(model:टेबल पर चार नौ कपड़े हैं।)
विद्यालय में सात कुर्सी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱠᱩᱨᱥᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱪᱤᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:चंडीगढ़ में सात कुर्सियां हैं।)
मेज़ पर तीस आठ बिल्ली हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱵᱤᱲᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.33(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ 8 ᱜᱚᱴᱟᱝ ᱵᱳᱭᱥ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:टेबल पर तीन-आठ बीट्स हैं।)
मेज़ पर चालीस चार बंदर हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱵᱟᱸᱫᱚᱨ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.13(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱳᱱᱭᱟ ᱢᱟᱱᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:टेबल पर चौदह बंदरगाह हैं।)
विद्यालय में बीस बिल्ली हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱜᱚᱴᱟᱝ ᱵᱤᱲᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.29(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱵᱳᱭᱥ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.40(model:गाँव में मादा बिल्लियाँ हैं।)
विद्यालय में चालीस पाँच मछली हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱢᱟᱪᱷᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱢᱤᱥ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:चंडीगढ़ में चार-पाँच मछलियाँ हैं।)
मेज़ पर बीस पाँच केला हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱠᱩᱲᱤ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱮᱞᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.38(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱵᱟᱨ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.46(model:टेबल पर लड़कियों की पाँच कलियाँ हैं।)
मेज़ पर छः मछली हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱢᱟᱪᱷᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱢᱤᱥ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.40(model:टेबल पर छह मछलियाँ हैं।)
यह अच्छा जूता है।	ᱱᱚᱣᱟ ᱫᱚ ᱱᱟᱯᱟᱭ ᱡᱩᱛᱟ ᱠᱟᱱᱟ।	hi2sat_f1=0.36(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱱᱟᱯᱟᱭ ᱡᱩᱴᱤ ᱾)
यह सफ़ेद नाम है।	ᱱᱚᱣᱟ ᱫᱚ ᱫᱟᱹᱲ ᱧᱩᱛᱩᱢ ᱠᱟᱱᱟ।	hi2sat_f1=0.36(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱥᱟᱭᱴ ᱧᱩᱛᱩᱢ ᱾); sat2hi_f1=0.67(model:यह दौड़ का नाम है।)
मेज़ पर चालीस छः नमक हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱱᱩᱱ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.33(model:ᱴᱮᱵᱤᱞ ᱨᱮ 40 ᱜᱚᱴᱟᱝ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱥᱚᱞᱴ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.31(model:टेबल पर चार सौ सोलह नून हैं।)
क्या यह काग़ज़ अच्छा है?	ᱪᱮᱫ ᱱᱚᱣᱟ ᱠᱟᱜᱚᱡᱽ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?	hi2sat_f1=0.55(model:ᱱᱚᱶᱟ ᱠᱟᱯᱟᱨ ᱫᱚ ᱪᱮᱫ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?)
मेरे पास बीस पाँच नारियल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱤᱭᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.59(model:ᱤᱧ ᱴᱷᱮᱱ ᱵᱟᱨ ᱥᱟᱭ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱠᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
यह पीला नर्स है।	ᱱᱚᱣᱟ ᱫᱚ ᱯᱤᱞ ᱱᱟᱨᱥ ᱠᱟᱱᱟ।	hi2sat_f1=0.36(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱡᱚᱞᱟ ᱱᱟᱨᱥ ᱾)
विद्यालय में नब्बे कुत्ता हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱟᱨᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱦᱚᱨᱚᱜ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.38(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱱᱟᱹᱵᱤ ᱜᱚᱴᱟᱝ ᱜᱳᱲᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.22(model:नौ हजार कपड़े हैं।)
विद्यालय में चालीस नौ मेज़ हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.35(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.46(model:चंडीगढ़ में चार हजार नौ टेबल हैं।)
मेज़ पर चालीस तीन चिड़िया हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱪᱤᱲᱤᱡ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.38(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ꯎꯆꯦꯛ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.18(model:तालिका में चौदह संकेत हैं।)
विद्यालय में चालीस नौ पेन हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.46(model:चंडीगढ़ में चार हजार नौ पैन हैं।)
यह छोटा अक्षर है।	ᱱᱚᱣᱟ ᱫᱚ ᱦᱩᱰᱤᱧ ᱚᱠᱷᱚᱨ ᱠᱟᱱᱟ।	hi2sat_f1=0.36(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱦᱩᱰᱤᱧ ᱚᱞ ᱾)
विद्यालय में छः मछली हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱢᱟᱪᱷᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱢᱤᱥ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:छठे मैदान में छह मछलियाँ हैं।)
मेरे पास बीस दो सब्ज़ी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱥᱚᱵᱽᱡᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱤᱧ ᱴᱷᱮᱱ ᱵᱟᱨ ᱥᱟᱭ ᱥᱟᱭ ᱥᱟᱭ ᱥᱟᱡᱚᱠ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.57(model:मेरे पास दो लड़कियों के लिए वेजी हैं।)
विद्यालय में अठारह चावल हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱪᱟᱣᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.38(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ꯆꯦꯡ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:चंडीगढ़ में आठ चावल हैं।)
मेज़ पर चालीस नौ शब्द हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱥᱚᱵᱚᱫ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.35(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱠᱟᱛᱷᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:टेबल पर चौदह सभाएँ हैं।)
मेरे पास दिन है।	ᱤᱧ ᱨᱮᱱ ᱫᱤᱱ ᱢᱮᱱᱟᱜᱼᱟ।	hi2sat_f1=0.25(model:ᱤᱧᱟᱹᱜ ᱫᱤᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेरे पास नौ गाय हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱜᱟᱭ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱤᱧ ᱴᱷᱮᱱ 9 ᱜᱚᱴᱟᱝ ᱜᱳᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾)
मेरे पास छः माँ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱟᱫᱟᱢ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.29(model:ᱤᱧᱟᱹᱜ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱟᱭᱳ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.60(model:मेरे पास छह आदम हैं।)
विद्यालय में तीस सात शब्द हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱥᱚᱵᱚᱫ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱮ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱥᱟᱵᱟᱫ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.40(model:इस क्षेत्र में कुल तीन सौ सात सभाएँ हैं।)
मेरे पास पचास मुर्गी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	sat2hi_f1=0.60(model:मेरे पास पाँच-दस मुर्गियां हैं।)
मेज़ पर पाँच लड़की हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱩᱲᱤ ᱜᱤᱫᱽᱨᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.62(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱩᱲᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.60(model:टेबल पर पाँच लड़कियाँ हैं।)
मेरे पास चालीस नौ बहन हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱵᱚᱦᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.24(model:ᱤᱧᱟᱹᱜ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱵᱳᱭᱫᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.67(model:मेरे पास चार नौ बहनें हैं।)
विद्यालय में बारह चिड़िया हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱪᱤᱲᱤᱡ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ꯎꯆꯦꯛ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:लद्दाख में बारह चीतियाँ हैं।)
मेरे पास दस कुत्ता हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱦᱚᱨᱚᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.29(model:ᱤᱧᱟᱹᱜ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱜᱳᱲᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾)
मेज़ पर बीस आठ चिड़िया हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱠᱩᱲᱤ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱪᱤᱲᱤᱡ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.25(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱵᱟᱨ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ꯎꯆꯦꯛ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.46(model:टेबल पर लड़की के आठ चीट्स हैं।)
मेज़ पर एक नारियल हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱢᱤᱫ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱤᱭᱟᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.15(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱱᱟᱨᱠᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:टेबल पर एक नारियल होता है।)
मेरे पास चालीस दो स्कूल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱥᱠᱩᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.12(model:ᱤᱧᱟᱹᱜ ᱯᱮ ᱥᱟᱭ ᱵᱟᱨᱭᱟ ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
उन्नीस	ᱜᱮᱞ ᱟᱨᱮ	hi2sat_f1=0.33(model:ᱜᱮᱞ ᱜᱮᱞ ᱦᱚᱲ ᱾); sat2hi_f1=0.00(model:दस नौ)
मेरे पास तीन सूरज हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱚᱴᱟᱝ ᱥᱩᱯ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.46(model:ᱤᱧ ᱴᱷᱮᱱ ᱯᱮᱭᱟ ᱥᱩᱡ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेरे पास बीस आठ काग़ज़ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱠᱟᱜᱚᱡᱽ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱤᱧ ᱴᱷᱮᱱ 20 ᱜᱚᱴᱟᱝ 8 ᱜᱚᱴᱟᱝ ᱠᱟᱯᱟᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.62(model:मेरे पास लड़की के आठ कागज़ हैं।)
विद्यालय में चालीस मेज़ हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.14(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ40 ᱜᱚᱴᱟᱝ ᱴᱮᱵᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:चंडीगढ़ में चार हजार टेबल हैं।)
मेज़ पर अठारह भाई हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱵᱟᱭ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱜᱮᱞ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱵᱚᱭᱦᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.20(model:तालिका में आठ नहीं हैं।)
मेज़ पर चालीस एक मुर्गी हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱢᱤᱫ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.25(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱢᱮᱱᱟᱜ ᱟ ᱢᱤᱫᱴᱟᱝ ᱪᱩᱠᱨᱤ ᱾); sat2hi_f1=0.33(model:टेबल पर चार हजार मुर्गियां हैं।)
